price,availability_365,calculated_host_listings_count,minimum_nights
89,21,1,3
150,142,1,3
500,82,1,2
74,351,3,1
217,272,327,2
203,328,327,2
305,296,1,2
65,88,1,1
127,192,1,5
99,1,1,3
37,76,6,30
50,364,3,1
195,330,1,2
36,365,1,120
120,34,1,2
120,311,1,1
499,1,1,3
35,358,4,1
67,1,103,30
60,263,1,28
75,33,1,2
63,18,1,30
189,36,1,2
80,158,1,4
59,247,103,30
65,35,1,5
59,260,103,30
50,363,2,1
55,75,6,1
650,157,1,2
267,283,232,30
316,323,232,30
229,333,232,30
262,325,232,30
63,130,7,12
95,0,1,2
45,318,2,1
58,341,5,30
58,338,5,30
58,342,5,30
50,14,1,3
58,333,5,30
58,308,5,30
100,66,1,1
63,22,1,1
27,355,2,1
125,252,1,3
470,237,327,2
225,365,1,4
229,331,327,2
470,242,327,2
228,353,327,2
239,319,4,3
40,189,1,30
59,35,3,30
150,178,3,1
99,77,1,1
99,365,5,1
380,296,1,3
125,360,1,1
50,51,1,1
300,252,1,5
100,0,1,1
200,0,1,2
320,299,1,15
52,0,1,1
304,127,1,1
239,335,1,2
65,75,1,4
300,0,1,4
60,212,1,4
79,333,1,30
50,80,2,2
350,33,1,20
539,233,1,1
249,131,1,1
250,297,1,4
249,29,1,1
49,207,4,1
499,216,1,1
87,298,2,2
250,92,2,1
250,58,2,1
60,215,103,30
50,266,2,2
350,191,1,4
426,321,232,30
50,257,2,2
101,75,1,2
60,352,1,1
100,160,2,2
250,310,1,2
250,178,1,1
168,4,2,3
90,365,2,4
150,312,91,30
70,364,2,5
222,221,327,29
70,0,1,30
200,0,1,2
48,236,2,1
699,365,327,29
249,364,1,5
577,273,1,2
46,143,1,1
50,102,1,2
125,90,1,1
39,0,8,1
27,68,1,30
380,353,1,25
75,60,1,1
499,194,1,1
299,0,1,2
65,126,3,2
200,69,1,2
157,340,327,29
145,287,1,1
240,83,1,4
299,61,1,1
53,74,1,3
699,332,327,29
247,232,327,2
311,220,1,1
99,333,1,30
60,29,3,14
299,93,1,1
250,346,2,1
150,40,1,30
370,320,1,12
195,267,2,1
85,6,1,4
93,23,2,1
199,189,20,1
45,3,1,2
120,57,1,1
189,62,1,2
129,358,20,1
280,182,1,2
38,43,6,30
150,0,1,7
145,0,1,2
95,362,1,1
33,45,1,30
65,12,8,1
220,44,1,3
139,18,2,20
125,33,2,1
500,256,1,4
277,365,327,29
180,17,1,3
699,333,327,29
162,341,327,29
52,99,1,25
176,339,1,30
500,62,1,1
68,4,1,14
182,302,327,29
86,20,1,1
30,73,1,21
150,220,327,29
189,334,327,29
155,365,3,3
199,352,20,1
200,342,327,29
270,0,1,3
199,365,20,1
199,365,20,1
199,365,20,1
199,365,20,1
199,363,20,1
129,359,20,1
149,359,20,1
149,359,20,1
257,355,327,2
185,332,327,29
149,351,20,1
149,359,20,1
159,359,20,1
159,359,20,1
219,356,20,1
159,360,20,1
219,365,20,1
275,298,1,2
113,0,1,2
50,35,2,7
249,116,1,5
182,319,327,29
190,261,327,29
595,322,1,2
68,55,2,5
50,218,4,1
135,224,3,3
120,284,1,7
65,19,1,2
189,333,327,29
90,34,1,4
187,331,327,29
202,355,327,29
43,216,103,30
200,365,327,29
190,345,327,29
184,334,327,29
187,335,327,29
60,52,1,1
2000,0,2,365
215,342,327,29
200,339,327,29
50,8,2,2
335,365,3,2
50,36,1,30
89,160,3,1
70,326,6,1
65,353,6,3
225,152,1,3
18,0,12,9
22,0,12,5
199,283,3,1
20,5,1,1
204,326,327,29
70,262,1,1
155,0,1,2
95,106,1,1
72,25,2,1
65,0,1,3
75,245,7,3
40,0,1,2
450,164,1,1
150,315,1,3
75,365,1,1
300,235,1,1
135,247,3,3
135,320,3,5
300,231,1,2
30,11,1,2
100,179,1,2
48,0,1,5
40,0,1,5
750,22,1,7
150,130,1,3
50,16,1,3
109,62,1,45
56,179,7,1
199,316,1,2
120,0,1,3
80,289,1,1
95,38,2,18
50,15,1,14
70,97,1,1
110,331,1,5
259,32,1,1
190,144,1,1
875,365,5,2
100,365,3,1
200,229,1,1
100,21,2,2
80,258,3,10
249,88,1,1
300,25,1,2
150,0,1,2
128,236,1,3
120,180,1,2
134,13,1,7
389,0,1,1
38,176,1,2
70,71,1,1
380,321,1,14
75,0,1,1
115,231,1,2
239,140,1,1
140,200,1,1
180,22,1,2
45,2,1,3
29,281,2,21
27,60,1,2
70,0,1,40
210,142,1,7
499,194,1,4
109,327,1,60
129,128,1,7
60,90,7,1
299,170,1,4
150,14,1,3
140,73,3,30
94,0,1,7
300,0,2,3
160,21,1,4
200,298,1,2
132,191,1,30
97,101,1,6
67,39,3,1
395,0,1,2
139,1,1,7
129,167,1,3
100,5,1,2
65,65,1,2
50,55,1,10
51,35,3,30
130,338,327,29
59,35,3,30
50,81,2,1
55,50,1,2
89,188,1,1
60,180,1,2
175,35,1,7
85,9,1,2
170,126,1,7
60,0,1,1
50,23,5,1
130,246,327,29
100,358,327,29
120,45,3,3
200,11,1,1
95,356,3,7
120,40,1,2
129,5,1,1
70,179,2,1
230,36,1,30
250,18,1,10
60,365,1,1
50,160,2,1
150,221,327,29
24,14,4,5
79,83,1,3
180,0,1,3
359,193,1,5
179,340,327,29
135,333,2,6
189,324,327,29
299,20,1,1
100,351,327,29
70,349,3,2
250,162,1,3
499,132,1,5
300,231,1,3
64,37,1,3
35,235,1,30
59,347,3,1
69,4,1,6
120,64,1,4
349,41,1,6
168,29,1,4
589,109,1,5
325,157,1,4
63,0,1,1
265,290,25,30
100,52,2,3
271,323,232,30
175,14,1,2
271,334,232,30
285,43,232,30
200,4,1,3
449,222,1,5
200,190,1,1
100,89,1,3
298,301,232,30
75,69,1,10
60,88,2,1
699,333,327,29
65,179,3,1
55,35,1,1
699,220,327,29
192,8,1,1
699,337,327,29
279,112,1,2
120,45,3,3
699,333,327,29
350,12,1,3
217,343,327,29
112,1,1,2
120,177,1,1
173,0,1,12
45,365,3,2
110,320,7,3
25,88,2,7
438,136,1,5
49,16,1,2
99,365,2,1
175,89,3,1
154,343,327,29
650,126,7,1
247,346,2,2
140,8,2,4
125,5,1,1
55,199,3,25
90,255,8,3
35,158,1,1
380,123,1,6
299,140,1,6
70,55,2,2
180,10,2,2
209,365,327,29
159,220,327,29
463,289,327,2
220,333,327,29
187,331,327,29
215,338,327,29
159,221,327,29
130,337,327,29
38,0,103,30
90,1,3,3
200,0,1,2
140,0,1,1
40,84,2,2
399,135,1,5
40,69,1,31
200,0,1,1
90,0,2,6
145,48,3,3
190,299,1,1
58,179,7,1
341,274,1,2
175,0,3,1
280,45,1,3
58,176,7,1
150,356,3,1
90,0,1,2
53,180,7,1
299,4,1,4
53,176,7,1
190,322,25,30
179,23,4,1
190,181,25,30
700,24,1,15
49,158,1,3
85,113,5,3
190,189,25,30
49,16,1,3
50,124,1,2
149,180,1,1
80,179,7,1
85,69,1,30
94,77,2,4
95,94,1,3
42,292,1,2
250,0,1,2
145,365,6,3
79,281,3,1
389,65,1,4
50,89,3,1
150,25,1,1
110,0,3,1
50,89,3,1
159,1,1,3
130,361,327,29
61,138,2,1
179,339,327,29
130,180,1,1
120,357,5,1
195,2,1,1
70,0,1,1
45,2,1,14
75,158,3,2
75,22,4,2
76,102,1,2
50,365,2,1
220,49,1,30
100,7,1,6
141,115,2,30
175,0,1,3
200,365,2,30
200,334,2,30
240,19,1,4
100,359,1,3
150,0,1,14
60,67,2,6
182,70,1,4
55,86,1,2
55,11,1,2
150,56,4,1
688,365,1,3
123,0,1,30
230,0,1,1
179,76,4,1
70,83,1,3
180,5,1,10
179,75,4,1
150,93,1,7
240,0,1,2
130,363,3,1
89,168,2,4
150,50,7,1
88,363,2,8
165,0,1,4
160,4,1,2
379,219,1,4
36,97,2,1
32,302,2,2
200,51,7,1
98,1,2,1
99,176,1,1
65,31,4,3
115,365,6,3
270,362,4,1
54,10,103,30
100,120,2,3
100,362,1,1
230,43,1,5
270,365,4,1
75,0,1,1
85,83,1,2
449,132,1,5
399,93,1,6
85,90,6,3
100,26,1,3
82,0,1,3
65,56,1,3
100,51,2,28
85,76,1,2
95,0,1,5
290,23,1,3
190,0,1,3
120,305,5,365
161,317,1,2
305,309,232,30
269,235,232,30
113,192,1,30
135,66,1,4
595,39,5,2
250,61,1,2
299,119,1,5
69,0,1,3
149,327,1,2
199,164,1,5
399,182,1,5
50,328,5,1
48,249,2,1
365,101,1,6
75,84,5,1
150,160,5,1
50,179,1,1
150,185,5,1
200,0,1,3
250,100,1,6
150,188,5,1
150,88,1,4
350,143,1,4
335,221,1,5
40,121,2,1
399,145,1,5
100,20,2,1
320,189,1,2
150,101,1,2
120,340,20,30
69,36,6,2
250,92,1,4
64,178,3,3
340,302,1,2
40,11,1,3
47,246,103,30
49,70,1,1
119,45,1,3
48,242,103,30
65,364,3,1
250,364,1,3
325,67,7,1
485,240,1,5
110,252,1,3
115,59,3,7
55,360,3,2
99,152,1,3
148,8,1,4
95,25,1,7
300,180,1,3
95,325,1,2
70,69,1,4
50,361,10,2
40,350,10,2
145,38,3,7
65,0,1,7
149,0,1,30
42,64,3,2
89,186,1,3
300,61,2,3
43,343,3,1
78,5,1,3
25,351,8,1
25,129,10,5
103,359,1,30
349,93,1,5
150,24,1,1
55,193,1,90
157,12,1,20
160,8,1,2
479,159,1,5
280,365,10,30
69,318,3,1
499,341,10,1
35,27,2,2
60,147,1,1
58,168,5,2
120,58,1,7
58,167,5,2
299,341,10,1
299,357,10,1
58,164,5,2
58,171,5,2
99,360,10,1
100,31,1,2
79,348,10,1
299,158,1,6
200,5,1,2
128,365,2,1
149,298,2,4
58,122,4,2
89,357,10,1
99,352,10,1
79,360,10,1
89,358,10,1
155,59,3,2
99,180,2,3
65,104,1,2
79,350,10,1
399,105,1,6
70,0,2,1
80,44,1,6
600,0,1,2
90,58,2,1
100,51,1,1
125,145,1,4
60,9,4,1
91,67,2,4
130,24,1,2
250,179,2,1
140,73,2,25
29,18,1,1
134,90,1,30
125,335,9,2
119,311,2,2
200,72,2,1
360,243,1,3
43,358,3,2
280,192,1,2
60,322,2,3
309,173,1,2
215,45,1,3
150,141,1,9
49,325,1,1
115,279,1,6
85,87,2,60
500,0,1,4
85,87,2,60
69,30,1,7
70,105,1,3
40,0,1,4
40,340,2,1
135,0,1,2
90,354,1,2
28,64,7,1
37,315,3,1
150,4,1,2
170,0,1,2
750,263,1,2
85,67,1,3
254,24,1,3
50,0,1,14
28,71,7,1
140,87,3,1
367,229,1,2
130,0,1,5
165,346,1,1
55,330,2,2
45,0,1,5
96,157,1,1
70,20,4,3
35,228,1,85
60,167,2,1
150,67,1,2
345,212,1,3
100,296,7,1
100,293,7,1
100,294,7,1
100,300,7,1
100,300,7,1
100,298,7,1
100,256,7,1
65,3,1,1
65,27,2,1
259,202,1,1
100,116,4,1
78,14,1,4
178,52,1,2
135,43,1,2
45,0,2,1
70,361,2,1
265,45,1,6
140,365,5,1
130,90,1,10
175,71,1,4
109,326,4,1
199,355,4,1
299,269,4,1
159,362,4,1
341,245,1,2
153,135,3,4
320,212,1,3
549,155,1,5
60,329,1,14
290,8,3,3
149,182,1,31
150,345,1,3
150,5,1,4
59,55,1,1
90,156,1,3
165,314,3,2
130,136,7,1
38,258,13,7
255,73,2,7
175,157,1,2
95,66,1,3
110,153,3,3
599,135,1,5
160,43,1,6
38,296,13,7
200,50,1,1
175,79,1,20
38,282,13,7
38,239,13,7
250,0,1,2
243,97,1,2
100,2,1,1
100,365,14,1
400,245,14,1
350,365,14,1
475,343,14,1
475,361,14,1
425,351,14,1
450,365,14,1
375,349,14,1
450,350,14,1
500,362,14,1
425,357,14,1
450,355,14,1
450,336,14,1
425,340,14,1
100,276,7,1
100,328,7,1
100,270,7,1
100,266,7,1
100,292,7,1
100,325,7,1
100,331,7,1
100,297,6,1
100,299,6,1
100,290,6,1
100,294,6,1
100,299,6,1
100,271,6,1
100,307,9,1
100,283,9,1
100,317,9,1
100,301,9,1
100,317,9,1
100,309,9,1
100,318,9,1
100,317,9,1
100,311,9,1
100,309,8,1
100,321,8,1
100,318,8,1
100,319,8,1
100,311,8,1
100,349,15,1
211,63,1,3
300,304,15,1
100,358,15,1
100,359,15,1
100,336,15,1
100,296,15,1
100,351,15,1
100,349,15,1
100,232,15,1
100,356,13,1
100,335,13,1
100,351,13,1
100,341,13,1
100,353,13,1
100,343,13,1
100,312,13,1
100,351,13,1
100,352,13,1
100,344,13,1
100,358,13,1
100,364,13,1
100,362,13,1
100,201,15,1
300,359,15,1
100,328,15,1
100,359,15,1
100,359,15,1
100,292,15,1
100,0,7,1
100,320,7,1
100,320,7,1
100,319,7,1
100,230,7,1
100,315,7,1
100,262,7,1
290,268,1,2
400,281,1,1
250,342,1,30
60,87,1,2
150,15,1,1
100,8,1,30
425,112,1,3
175,0,1,36
275,15,1,2
945,264,1,2
47,236,1,1
79,336,6,2
179,260,1,4
150,3,1,4
154,0,1,2
65,33,1,3
109,5,1,3
280,219,1,21
60,27,1,1
100,35,1,2
500,363,1,1
149,268,1,2
620,169,1,2
210,0,1,2
155,113,1,2
98,4,1,2
65,0,2,1
200,280,1,1
115,133,1,30
285,179,2,30
140,254,1,3
72,0,1,1
54,339,2,1
90,90,2,1
500,72,1,8
215,14,1,3
86,125,1,1
305,179,3,2
99,139,2,2
340,297,2,30
340,365,2,30
560,337,1,30
125,74,1,2
90,80,1,30
50,62,5,1
70,89,2,1
100,342,2,1
350,86,1,2
115,179,3,3
100,348,7,1
105,180,3,3
100,348,7,1
100,359,7,1
100,360,7,1
100,361,7,1
100,339,7,1
100,360,7,1
105,180,3,3
100,63,3,2
350,363,10,1
73,36,1,21
300,360,10,1
250,361,10,1
500,363,10,1
250,10,10,1
350,327,10,1
300,362,10,1
350,361,10,1
400,330,10,1
350,345,10,1
150,23,7,3
150,88,2,1
325,79,1,30
100,0,1,3
185,41,1,2
69,55,1,5
140,85,3,3
85,319,2,2
140,365,10,30
60,174,2,1
120,365,5,1
150,146,1,2
150,159,2,3
110,331,8,30
120,0,1,5
400,125,1,5
50,39,1,3
100,365,5,1
250,1,1,2
125,89,3,1
130,365,5,1
299,365,6,30
950,339,6,30
580,337,6,30
583,334,6,30
275,301,6,30
299,312,8,1
650,323,8,1
309,325,8,1
223,315,10,3
55,10,2,3
200,72,1,1
140,81,1,2
65,362,1,3
250,254,1,7
85,90,6,3
275,27,1,2
55,10,1,2
49,2,1,1
94,1,1,3
70,282,1,5
70,16,1,4
34,0,1,1
45,365,2,1
390,79,1,2
129,361,1,4
310,101,1,2
78,41,2,12
200,0,2,1
115,0,1,14
275,0,2,3
170,9,1,3
349,52,1,5
48,96,2,1
97,117,2,1
120,34,1,2
222,315,327,2
48,264,2,1
43,341,3,2
150,146,1,2
94,9,1,4
55,310,1,1
48,258,2,1
285,229,1,1
95,348,1,2
179,333,327,29
100,342,327,29
164,336,327,29
302,325,327,29
75,89,1,3
100,342,327,29
325,194,1,2
100,342,327,29
130,349,327,29
130,361,327,29
254,365,327,29
100,345,327,29
224,16,1,2
999,348,30,1
35,90,2,2
160,288,1,14
69,5,2,2
220,45,1,10
189,8,1,2
120,88,2,2
140,323,15,30
15,361,1,2
250,23,1,5
249,161,2,6
49,42,1,31
75,340,8,4
300,0,1,2
200,0,1,3
2500,168,2,1
314,341,232,30
43,341,2,3
381,334,232,30
377,334,232,30
299,194,1,2
306,333,232,30
120,0,1,7
150,354,1,1
85,19,1,2
180,0,1,2
420,144,1,3
299,347,1,1
245,152,1,3
110,267,1,7
135,226,1,2
65,145,1,2
146,89,2,2
125,155,1,3
400,3,1,3
175,329,1,3
159,244,1,31
49,23,1,2
20,342,10,2
125,13,1,3
64,0,1,2
99,146,1,2
88,0,1,1
119,136,2,1
199,85,1,1
115,80,1,2
36,4,1,2
99,164,1,2
100,149,1,2
99,0,1,2
150,21,1,1
34,216,103,30
199,176,1,30
150,332,20,30
240,85,1,3
175,1,1,2
45,176,4,1
350,358,5,2
70,189,1,3
180,330,1,2
149,6,1,3
69,46,2,1
70,83,1,30
35,364,6,1
92,0,1,10
75,360,6,1
75,151,6,1
125,18,1,5
60,77,2,1
35,1,1,7
107,6,1,3
250,23,1,15
75,365,4,1
62,66,1,1
100,365,3,2
150,34,7,3
130,350,1,1
299,155,1,3
130,310,20,30
250,107,1,2
70,96,1,1
92,342,1,31
60,97,1,1
100,45,1,1
44,365,2,31
175,0,1,30
350,0,4,3
290,161,1,1
200,69,1,1
94,61,2,5
50,88,2,2
690,66,1,2
60,180,5,1
250,171,1,1
210,52,1,3
400,308,1,3
60,179,5,1
300,355,1,3
300,59,2,5
36,343,5,15
119,58,1,2
300,355,1,4
91,63,7,1
200,11,1,2
20,281,10,7
150,52,7,1
350,22,1,3
87,75,1,20
98,7,3,3
150,103,2,30
60,278,3,1
86,0,1,7
240,154,1,1
255,188,1,3
40,322,2,30
180,19,1,5
55,325,3,1
75,76,1,2
60,268,3,1
75,318,3,3
100,80,1,1
70,4,1,3
250,4,1,4
99,8,3,2
210,138,1,2
55,351,1,2
169,155,2,2
89,333,1,30
40,89,1,1
40,250,2,1
130,280,1,30
150,36,1,30
36,71,1,1
333,365,1,1
45,326,1,30
199,338,6,5
75,365,4,1
200,1,1,2
200,13,1,2
30,365,8,5
100,329,1,1
60,326,1,1
30,365,8,5
275,69,2,2
275,16,1,2
255,12,1,2
250,261,1,25
50,356,1,1
43,249,1,1
85,67,1,2
250,173,1,2
100,32,1,2
449,346,1,1
150,22,1,2
200,87,1,1
350,269,1,29
500,347,1,3
150,365,1,31
85,55,3,1
110,76,1,2
120,14,1,2
300,258,1,3
50,0,1,15
585,139,1,30
73,24,2,1
40,89,1,1
150,0,1,2
349,365,4,2
80,42,1,1
84,90,1,1
200,0,1,2
85,81,1,1
100,332,327,29
55,28,1,7
100,67,1,2
350,85,1,1
125,81,1,3
35,18,1,3
75,8,2,2
35,234,4,1
60,178,1,3
83,16,1,2
130,74,1,5
275,339,1,3
54,365,13,3
99,90,6,1
225,359,1,3
120,325,1,5
86,6,1,8
59,362,6,1
75,41,1,28
45,83,6,1
90,50,2,4
110,310,2,1
100,0,1,3
250,111,1,1
80,194,2,1
250,34,1,15
300,57,1,2
65,104,1,1
38,179,2,1
150,0,1,3
350,231,1,3
250,2,1,3
269,252,1,2
85,54,2,2
250,78,1,10
315,55,1,2
100,274,5,1
130,332,327,29
70,55,1,1
139,10,1,3
149,299,1,3
110,343,327,29
120,311,2,2
100,269,5,1
110,357,327,29
90,56,1,3
200,179,2,2
28,60,8,1
125,24,1,7
499,189,1,5
92,16,2,1
28,73,8,1
59,24,1,1
99,15,1,1
39,221,5,30
100,89,1,2
43,221,5,30
28,365,8,1
180,342,1,2
28,363,8,1
460,287,9,1
50,35,1,1
75,363,1,1
109,233,1,1
65,188,1,3
89,182,2,4
199,145,1,3
42,331,7,1
90,55,1,30
42,207,6,1
65,0,3,3
69,365,6,1
1900,332,1,7
85,125,5,3
195,358,6,2
320,54,1,2
100,287,5,1
100,268,5,1
172,4,1,2
220,58,1,2
55,59,1,1
185,176,1,4
200,234,1,2
85,86,5,3
50,83,2,2
175,17,1,4
75,6,1,15
95,354,4,2
57,34,1,2
120,152,1,2
115,123,1,2
278,328,1,2
190,365,1,3
100,327,3,30
190,16,1,7
150,49,1,5
140,143,1,1
100,330,1,3
180,329,1,30
80,314,2,1
59,0,1,1
98,158,1,3
100,236,5,1
80,83,1,2
50,97,1,3
32,285,7,1
110,83,1,2
51,71,1,1
80,89,2,1
68,255,1,1
150,7,1,5
289,8,1,2
90,337,3,7
65,151,1,7
212,0,1,1
40,362,5,5
500,257,1,3
65,2,2,2
60,0,1,3
99,365,6,1
82,45,1,4
90,22,1,2
51,0,3,1
56,1,3,1
265,3,1,2
56,0,3,1
219,316,1,2
68,36,2,1
300,17,3,3
160,120,1,1
250,188,1,1
125,172,1,5
199,83,1,31
68,0,3,2
120,10,1,4
85,77,1,1
28,362,8,1
175,341,1,2
123,327,1,1
140,9,1,4
90,39,3,1
120,67,3,21
250,365,1,1
250,98,1,2
29,0,2,5
50,0,1,14
479,286,1,2
75,0,1,2
50,89,1,2
85,67,1,7
150,269,1,5
60,316,1,1
110,12,1,3
225,317,1,4
175,0,2,4
500,318,1,3
79,42,1,1
490,248,1,2
94,47,1,5
140,73,2,9
28,351,8,1
80,74,2,1
40,346,2,2
109,197,1,30
75,363,6,1
115,304,2,1
328,19,1,2
114,284,1,4
55,38,1,7
166,75,1,2
325,126,1,3
200,233,1,2
80,54,1,1
499,176,1,3
499,199,1,3
250,95,1,30
100,43,1,1
120,181,1,3
58,264,4,1
50,219,1,1
52,22,1,2
33,41,37,28
90,12,1,3
89,173,2,1
217,235,1,3
150,66,1,2
76,365,6,1
70,346,1,4
75,365,6,1
650,352,1,3
75,365,6,1
99,179,2,3
249,336,2,2
75,365,6,1
70,0,2,5
75,365,6,1
85,170,2,1
75,144,1,3
90,3,1,3
450,4,1,3
300,88,1,3
195,33,3,1
300,357,1,3
500,151,1,1
199,102,1,7
145,110,5,1
99,365,6,1
77,355,2,1
55,62,6,1
90,3,1,1
100,336,1,3
175,198,1,30
60,179,2,1
125,42,1,3
120,53,1,14
50,311,2,1
395,22,4,4
99,365,6,1
200,365,14,30
55,136,1,5
225,343,14,30
200,289,14,30
300,339,14,30
220,332,14,30
300,333,14,30
190,302,14,30
300,329,14,30
300,333,14,30
190,365,14,30
200,29,9,3
1250,23,1,14
70,27,1,3
799,51,1,3
659,334,1,4
650,359,1,3
650,346,1,3
260,235,1,2
250,114,1,3
399,41,1,1
55,44,2,2
130,179,1,5
43,339,7,1
475,219,3,3
200,46,1,3
55,22,2,2
99,357,2,1
289,309,1,2
499,361,1,3
61,290,1,5
55,0,1,16
180,281,2,2
25,321,6,7
25,313,6,7
25,343,6,7
55,89,1,2
80,365,4,1
60,53,1,15
299,118,1,2
24,145,1,10
125,0,1,1
180,0,1,2
95,0,2,2
250,3,1,6
200,50,1,3
299,30,3,10
93,361,1,2
225,273,2,2
310,81,1,7
1000,231,1,2
90,73,1,2
120,122,3,7
90,5,1,7
75,365,1,1
75,90,1,1
64,5,1,21
249,118,1,3
44,74,1,1
50,233,4,1
55,329,7,1
400,136,1,3
150,10,1,5
110,0,1,7
93,0,1,5
370,220,3,3
129,5,1,1
830,213,3,3
196,222,6,30
250,312,9,30
90,1,2,2
440,2,1,2
52,31,1,14
105,40,1,14
40,89,2,1
159,330,2,90
489,320,1,2
125,365,1,14
310,214,5,30
203,254,1,3
165,89,1,2
154,269,1,3
27,0,1,15
220,75,1,5
300,348,1,30
150,0,1,4
13,8,3,1
200,233,1,14
300,50,7,1
89,97,1,1
289,301,2,1
650,277,1,30
70,128,1,3
399,358,1,3
590,365,1,1
110,0,1,1
289,125,2,3
117,233,1,1
250,347,3,31
150,0,1,3
125,0,1,1
50,329,5,1
160,125,1,3
229,115,87,30
265,351,1,30
200,316,3,31
7500,179,2,1
200,333,3,31
120,356,1,2
200,341,5,31
50,9,1,4
200,341,5,31
130,188,1,5
188,101,1,5
150,67,1,1
200,329,5,31
375,43,1,1
85,106,10,1
93,325,1,30
175,83,1,2
65,139,7,5
275,12,1,2
75,355,1,1
85,112,10,1
150,1,1,3
68,136,10,1
450,89,1,1
150,113,1,2
63,83,2,2
90,18,1,3
42,53,1,2
75,365,1,1
106,5,2,3
125,321,1,2
50,281,2,7
199,148,1,1
155,0,1,4
175,0,1,14
199,0,1,10
120,22,1,2
135,37,1,2
101,110,1,3
299,178,2,3
268,178,2,3
120,94,1,30
200,354,5,31
150,74,1,3
55,53,1,2
85,43,3,3
45,50,2,1
2500,191,3,70
550,48,1,1
150,311,2,30
194,44,1,3
140,85,3,1
89,296,1,1
175,326,1,30
151,14,1,7
54,19,1,3
120,0,1,2
55,236,1,1
50,0,1,1
137,361,327,29
137,333,327,29
70,127,10,1
137,341,327,29
65,134,10,1
120,272,1,1
117,345,327,29
90,118,1,15
150,7,3,2
137,318,327,29
250,322,5,31
99,131,10,1
75,359,1,1
55,106,10,1
40,2,1,2
250,311,1,1
200,0,1,3
180,188,1,8
250,90,1,30
200,357,1,3
152,69,3,2
245,255,2,3
40,54,1,31
459,354,1,1
350,333,9,1
55,120,10,1
55,95,10,1
650,298,9,1
70,112,10,1
350,26,1,2
275,266,1,2
78,1,1,2
105,56,4,2
60,171,2,2
149,0,2,2
35,62,1,1
36,81,4,2
38,90,4,2
120,84,4,2
50,29,1,2
32,0,1,7
95,29,9,3
150,66,1,2
100,87,1,2
850,341,1,1
145,66,1,1
650,233,1,2
175,203,1,1
190,8,1,2
140,49,2,10
169,7,1,2
85,126,2,14
68,4,1,2
80,84,1,2
65,79,1,1
210,135,1,1
699,301,1,4
79,22,1,7
89,70,2,1
80,49,1,1
130,4,1,3
70,98,2,2
60,353,4,1
58,360,4,1
135,2,1,14
150,155,2,1
58,360,4,1
40,11,1,7
300,113,2,3
245,257,1,2
35,20,1,3
59,1,1,25
600,343,1,3
150,273,1,3
245,179,1,1
145,100,1,2
145,70,1,3
145,94,1,2
145,37,1,2
158,8,1,2
145,110,1,1
50,81,1,1
165,59,1,30
174,5,1,2
150,83,1,1
239,22,1,2
150,164,1,2
80,62,1,2
200,9,1,2
100,55,1,3
69,65,2,3
150,78,1,2
60,175,1,20
499,299,1,4
300,150,2,7
55,322,1,1
300,297,1,4
200,153,2,7
140,252,1,6
399,359,5,1
310,311,5,30
250,141,1,4
110,18,1,3
300,355,8,30
180,327,5,30
250,213,1,1
79,0,4,1
200,157,1,1
300,347,8,30
200,57,1,2
190,365,5,30
120,67,1,2
150,342,8,30
299,339,1,3
48,305,8,1
300,342,8,30
100,166,1,28
68,16,3,1
173,120,1,1
850,0,1,1
50,60,1,1
169,91,2,2
85,29,1,1
175,3,1,2
150,266,9,30
118,17,1,2
399,131,1,2
108,5,1,2
160,5,1,3
248,354,1,2
160,54,1,31
190,165,1,3
130,28,1,1
225,136,2,3
175,27,1,20
80,192,1,14
130,47,1,2
60,170,1,3
102,353,1,1
129,333,5,33
131,1,1,7
80,0,1,3
100,23,1,3
200,365,2,1
975,363,1,30
4200,90,1,60
80,12,1,1
895,28,1,2
150,89,1,1
290,338,9,30
170,353,9,30
170,342,9,30
70,139,1,14
499,177,4,3
37,36,6,4
447,157,4,3
35,329,1,10
447,179,4,3
600,315,1,4
37,29,6,4
255,233,1,3
320,0,1,3
795,298,3,2
65,48,1,11
995,272,3,2
56,282,2,1
695,282,3,2
300,249,23,30
150,267,8,30
1800,335,1,30
295,298,3,2
56,365,2,2
595,313,3,2
300,319,23,30
119,10,2,3
300,327,23,30
150,342,8,30
195,6,1,5
300,358,23,30
900,355,1,1
210,343,23,30
295,321,3,2
225,343,23,30
120,0,1,30
250,311,23,30
600,167,1,4
220,325,23,30
450,345,1,4
150,281,8,30
200,330,23,30
399,149,1,6
200,353,23,30
300,179,1,2
389,296,1,1
495,341,3,2
200,339,23,30
28,357,8,1
200,342,23,30
72,128,1,14
200,342,23,30
75,0,3,1
160,23,1,3
85,35,1,5
73,180,1,1
100,239,1,70
88,31,2,2
150,73,3,1
125,296,1,2
30,28,8,2
75,14,2,7
100,326,327,29
100,347,327,29
100,333,327,29
302,190,327,29
400,275,1,4
180,302,327,29
189,332,327,29
175,37,327,29
189,212,1,1
145,68,3,1
350,312,8,30
92,21,3,1
300,335,1,3
60,43,3,1
177,343,327,29
230,354,327,29
177,336,327,29
160,311,327,29
184,335,327,29
194,329,327,29
400,355,1,4
200,360,327,29
550,320,1,3
202,365,327,29
275,365,327,29
277,311,327,29
162,341,327,29
217,357,327,29
180,7,1,2
149,121,1,1
50,180,1,2
295,318,3,2
70,75,1,1
295,337,3,2
495,282,3,2
1099,193,1,31
129,86,2,2
400,278,1,3
